Direction,District,Elevator,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Year 
 南 ,采荷, 无电梯,7,采荷新村  ,103102224561, 2室1厅 ,301,江干, 精装 ,56.16,1988
 南 ,景芳, 无电梯,6,景芳六区  ,103102232797, 2室1厅 ,272,江干, 简装 ,59.29,1998
 南 ,三里亭, 无电梯,7,三里新城橘苑  ,103102245953, 3室1厅 ,380,江干, 简装 ,59.29,1995
 南 ,九堡, 无电梯,15,蓝桥景苑  ,103102250589, 2室2厅 ,300,江干, 简装 ,59.29,2009
 南 ,火车东站, 有电梯,18,天庐苑  ,103102253427, 3室2厅 ,475,江干, 精装 ,130.54,2005
 东南 西北 ,钱江新城, 有电梯,43,城市之星  ,103102256103, 3室2厅 ,1500,江干, 精装 ,194.55,2012
 南 ,丁桥, 无电梯,6,后珠家苑  ,103102283325, 3室1厅 ,260,江干, 简装 ,93.65,2010
 南 北 ,九堡, 有电梯,25,郡原相江公寓  ,103102292446, 2室2厅 ,335,江干, 精装 ,89.43,2012
 东北 ,三里亭, 无电梯,7,三里亭苑四区  ,103102295966, 2室1厅 ,247,江干, 简装 ,70.74,1995
 南 北 ,南肖埠, 无电梯,6,南肖埠社区  ,103102316794, 2室1厅 ,290,江干, 简装 ,70.98,1995
 南 北 ,丁桥, 有电梯,12,丁桥兰苑  ,103102331544, 3室2厅 ,268,江干, 精装 ,106.41,2000
 南 北 ,四季青, 无电梯,6,采荷街道商教苑社区  ,103102333513, 2室1厅 ,330,江干, 简装 ,59.51,1988
 南 北 ,采荷, 无电梯,7,采荷新村  ,103102334348, 2室1厅 ,308,江干, 简装 ,57.77,1988
 南 ,九堡, 有电梯,23,宋都阳光国际  ,103102338897, 2室2厅 ,310,江干, 简装 ,86.03,2013
 南 ,丁桥, 有电梯,15,丁桥颐景园  ,103102339468, 2室1厅 ,278,江干, 简装 ,86.73,2012
 南 ,笕桥,,11,首开武林8栋  ,103102062575, 3室2厅 ,300,江干, 毛坯,89.33,2017
 南 北 ,华家池,,29,滨江华家池  ,103102281541, 3室2厅 ,860,江干, 精装,139.54,
 南 北 ,丁桥, 有电梯,16,广宇上东臻品  ,103102196000, 3室2厅 ,355,江干, 简装 ,125.23,2013
 南 ,华家池,,30,世茂天宸  ,103102443583, 2室2厅 ,510,江干, 毛坯,89.56,2017
 南 ,四季青, 无电梯,6,观音塘小区  ,103102669330, 3室1厅 ,310,江干, 简装 ,68.15,1992
 南 北 ,丁桥, 有电梯,14,冠宇隽园  ,103102675169, 3室2厅 ,415,江干, 精装 ,129,2010
 南 ,九堡, 有电梯,11,德信金泊林公寓  ,103102681948, 3室2厅 ,330,江干, 精装 ,86.13,2010
 南 ,丁桥, 有电梯,14,广大融城印象  ,103102689147, 2室2厅 ,285,江干, 精装 ,86.13,2015
 南 ,采荷, 无电梯,6,双菱新村  ,103102695687, 2室1厅 ,392,江干, 其他 ,73.85,1985
 南 北 ,九堡, 有电梯,16,世茂东壹号  ,103102699365, 3室2厅 ,410,江干, 精装 ,87.89,2015
 南 北 ,钱江新城, 有电梯,11,钱江六苑  ,103102701087, 2室1厅 ,350,江干, 精装 ,87.89,2005
 南 ,丁桥, 有电梯,16,冠宇隽园  ,103102702570, 3室2厅 ,413,江干, 精装 ,129.08,2010
 南 ,丁桥, 有电梯,13,建塘家苑  ,103102709165, 2室2厅 ,220,江干, 简装 ,70.47,1999
 南 ,丁桥, 有电梯,17,金地格林格林  ,103102709981, 3室2厅 ,275,江干, 精装 ,88.37,2015
 南 ,九堡, 有电梯,15,香滨湾花园  ,103102717823, 2室2厅 ,312,江干, 精装 ,89.91,2008
 南 北 ,闸弄口, 无电梯,7,机神新村  ,103102729879, 2室1厅 ,210,江干, 简装 ,50.56,1988
 南 ,丁桥, 有电梯,16,金地格林格林  ,103102730473, 3室2厅 ,295,江干, 精装 ,87.66,2015
 南 ,丁桥, 有电梯,17,保利罗兰香谷  ,103102733194, 4室2厅 ,335,江干, 精装 ,118.25,2015
 南 北 ,九堡, 有电梯,18,圣奥领寓  ,103102735075, 3室2厅 ,370,江干, 简装 ,106.93,2011
 南 ,丁桥,,15,郡枫绿园西区  ,103102743923, 2室1厅 ,188,江干, 精装,63.07,2015
 南 北 ,丁桥, 有电梯,23,城发云锦城  ,103102749966, 4室2厅 ,390,江干, 精装 ,135.1,2018
 南 ,丁桥, 有电梯,12,丁桥兰苑  ,103102750618, 3室2厅 ,260,江干, 简装 ,104.69,2000
 南 ,城东新城, 有电梯,14,德信东望  ,103102750763, 2室1厅 ,355,江干, 精装 ,74.5,2016
 南 ,闸弄口, 无电梯,7,东茂苑  ,103102752094, 3室1厅 ,378,江干, 其他 ,90.17,
 南 ,九堡, 有电梯,25,红苹果家园  ,103102757788, 2室2厅 ,265,江干, 精装 ,73.14,2009
 南 ,丁桥,,16,郡枫绿园东区  ,103102759288, 3室2厅 ,260,江干, 精装,82.53,2015
 南 ,丁桥,,17,龙湖武林九里  ,103102777880, 3室2厅 ,315,江干, 毛坯,89.03,2018
 东南 ,丁桥, 有电梯,14,广大融城印象  ,103102789065, 3室2厅 ,335,江干, 简装 ,101.7,2015
 南 北 ,丁桥, 有电梯,16,龙湖名景台二期  ,103102794389, 3室2厅 ,390,江干, 毛坯 ,115.59,2016
 南 ,笕桥,,13,首开武林8栋  ,103102831988, 3室2厅 ,385,江干, 精装,89.21,2017
 南 北 ,丁桥, 有电梯,14,后珠美都雅苑  ,103102832650, 2室2厅 ,230,江干, 简装 ,87.62,2008
 南 ,闸弄口, 无电梯,7,濮家东村  ,103102895914, 2室1厅 ,280,江干, 简装 ,63.92,1995
 南 ,丁桥, 有电梯,15,阳光逸城  ,103102901964, 2室2厅 ,180,江干, 精装 ,61.46,2010
 南 ,九堡, 有电梯,16,蓝桥名苑  ,103102913688, 2室2厅 ,265,江干, 精装 ,88.46,2009
 南 北 ,九堡, 有电梯,16,泊林印象  ,103102467561, 3室2厅 ,510,江干, 精装 ,121.19,2013
 南 北 ,三里亭, 无电梯,6,三里新城兰苑  ,103102474075, 3室1厅 ,456,江干, 精装 ,106.98,2005
 南 北 ,南肖埠, 有电梯,11,青春都市公寓  ,103102482859, 3室1厅 ,800,江干, 简装 ,134.3,2007
 南 北 ,丁桥, 有电梯,15,天阳晴朗  ,103102482928, 3室1厅 ,290,江干, 简装 ,134.3,2016
 南 ,采荷, 无电梯,7,茶厂宿舍  ,103102495934, 2室0厅 ,240,江干, 其他 ,43.36,1989
 南 北 ,三里亭, 无电梯,6,三里新城橘苑  ,103102496985, 3室1厅 ,330,江干, 精装 ,82.51,2005
 南 ,丁桥, 有电梯,15,农港苑  ,103102499174, 2室1厅 ,180,江干, 精装 ,61.79,2010
 东 南 北 ,九堡, 有电梯,11,红苹果家园  ,103102502745, 3室2厅 ,365,江干, 精装 ,113.26,2009
 南 北 ,景芳, 无电梯,6,景芳一区  ,103102506421, 2室1厅 ,250,江干, 简装 ,54.41,1993
 南 ,采荷, 无电梯,6,采荷小区金谷邨  ,103102513018, 2室1厅 ,303,江干, 简装 ,55.32,1989
 南 ,笕桥, 无电梯,16,金色黎明二期  ,103102519779, 3室2厅 ,415,江干, 简装 ,55.32,2013
 南 北 ,九堡, 有电梯,17,保利梧桐语  ,103102550772, 3室2厅 ,386,江干, 精装 ,89.55,2015
 南 ,三里亭, 无电梯,6,三里新城柳苑  ,103102576351, 3室2厅 ,475,江干, 精装 ,116.61,2000
 南 ,采荷, 有电梯,34,和谐嘉园南苑  ,103102582560, 3室2厅 ,735,江干, 精装 ,135,2009
 南 ,三里亭, 有电梯,11,广利佳苑  ,103102585188, 3室2厅 ,540,江干, 精装 ,135,2005
 南 ,九堡, 有电梯,10,新江花园  ,103102591502, 2室2厅 ,273,江干, 精装 ,78.68,2007
 南 北 ,南肖埠, 无电梯,5,华家池  ,103102591928, 2室1厅 ,245,江干, 精装 ,54.48,1988
 南 北 ,九堡, 无电梯,16,大家多立方  ,103102595058, 3室1厅 ,290,江干, 精装 ,54.48,2016
 南 北 ,三里亭, 有电梯,18,绿城玉兰公寓  ,103102598538, 2室1厅 ,440,江干, 精装 ,87.47,2010
 南 北 ,丁桥, 有电梯,14,北城枫景园  ,103102601657, 2室1厅 ,185,江干, 精装 ,61.85,2012
 南 ,景芳, 无电梯,7,景芳五区  ,103102611099, 2室1厅 ,225,江干, 简装 ,54.6,1996
 南 ,丁桥, 有电梯,17,后珠辰秀嘉园南区  ,103102617167, 2室2厅 ,230,江干, 简装 ,92.97,2010
 南 ,九堡, 有电梯,17,罗兰春天  ,103102627396, 3室2厅 ,355,江干, 精装 ,100.88,2012
 南 北 ,笕桥, 有电梯,16,金色黎明一期  ,103102631808, 3室2厅 ,435,江干, 精装 ,89.76,2013
 南 北 ,九堡, 有电梯,17,万科紫台  ,103102643903, 3室1厅 ,380,江干, 精装 ,89.76,2015
 南 ,华家池, 有电梯,32,紫玉名府  ,103102648619, 2室2厅 ,478,江干, 其他 ,79.61,2000
 南 ,南肖埠, 无电梯,6,华家池  ,103102648807, 2室1厅 ,270,江干, 简装 ,60.61,1988
 南 北 ,三里亭, 无电梯,7,蓝天城市花园  ,103102653095, 4室1厅 ,540,江干, 简装 ,119.15,2006
 南 ,景芳, 无电梯,7,景芳三区  ,103102657483, 1室0厅 ,158,江干, 简装 ,33.64,1996
 南 ,火车东站, 有电梯,17,滨江曙光之城  ,103102669303, 3室1厅 ,630,江干, 毛坯 ,139.96,2011
 东 西 ,南肖埠, 有电梯,26,百大绿城西子国际  ,103101854271, 1室1厅 ,195,江干, 精装 ,48.35,2014
 南 西北 ,三里亭,,20,杰立公馆  ,103102319906, 2室1厅 ,270,江干, 精装,90.89,2014
 南 ,钱江新城, 有电梯,34,东方君悦  ,103102455650, 1室1厅 ,305,江干, 精装 ,64.82,2014
 东北 ,火车东站, 有电梯,18,红街天城公寓  ,103102677945, 1室1厅 ,80,江干, 精装 ,36.57,2012
 南 ,笕桥, 有电梯,16,原筑壹号  ,103101490562, 3室2厅 ,400,江干, 精装 ,108.88,2010
 南 ,采荷, 无电梯,6,采荷小区洁莲邨  ,103101584939, 2室1厅 ,300,江干, 简装 ,53.5,1988
 西 ,采荷, 无电梯,7,凯旋路104号  ,103101801737, 2室1厅 ,280,江干, 简装 ,59.4,1996
 东 南 ,四季青, 无电梯,6,采荷街道商教苑社区  ,103102043598, 2室2厅 ,335,江干, 简装 ,60.14,1980
 南 ,丁桥, 有电梯,22,城发云锦城  ,103102054717, 3室2厅 ,322,江干, 毛坯 ,124,2018
 南 ,丁桥, 有电梯,16,广宇上东臻品  ,103102103599, 3室2厅 ,280,江干, 精装 ,83.56,2013
 南 北 ,九堡, 有电梯,16,丽江公寓  ,103102108697, 2室2厅 ,435,江干, 精装 ,113.79,2008
 南 北 ,火车东站, 有电梯,16,天阳尚城国际一期  ,103102121214, 3室2厅 ,410,江干, 精装 ,89.18,2015
 南 北 ,闸弄口, 无电梯,7,东茂苑  ,103102139335, 2室1厅 ,275,江干, 精装 ,63.85,1999
 南 北 ,九堡, 无电梯,17,罗兰春天  ,103102140262, 3室2厅 ,320,江干, 精装 ,63.85,2012
 南 ,三里亭, 有电梯,18,三里家园三区  ,103102202240, 3室2厅 ,400,江干, 精装 ,97.36,2008
 南 ,丁桥, 有电梯,15,阳光逸城  ,103102214667, 2室1厅 ,180,江干, 精装 ,97.36,2010
 南 ,火车东站, 有电梯,15,天阳尚城国际一期  ,103102229988, 3室2厅 ,395,江干, 精装 ,97.36,2015
 南 ,华家池, 无电梯,6,浙江大学华家池校区  ,103102251317, 3室1厅 ,510,江干, 精装 ,89.19,1990
 南 北 ,三里亭, 无电梯,6,三里家园三区  ,103102253658, 3室2厅 ,340,江干, 简装 ,94.29,2008
 南 ,笕桥, 有电梯,13,原筑壹号  ,103102284883, 2室2厅 ,280,江干, 精装 ,72.11,2010
 南 ,三里亭, 有电梯,17,三里亭苑四区  ,103102329372, 3室2厅 ,342,江干, 精装 ,85.53,1995
 南 ,丁桥, 有电梯,17,广宇东承府  ,103102360395, 1室1厅 ,167,江干, 精装 ,85.53,2014
 南 北 ,九堡, 有电梯,14,金雅苑社区  ,103102365718, 2室2厅 ,290,江干, 精装 ,80.49,2011
 南 ,九堡, 有电梯,17,罗兰春天  ,103102368292, 2室1厅 ,205,江干, 精装 ,54.38,2012
 南 北 ,火车东站, 有电梯,18,红街公寓  ,103102396867, 2室2厅 ,375,江干, 简装 ,85.01,2010
 南 ,九堡, 有电梯,18,左邻右舍  ,103102424104, 2室2厅 ,305,江干, 精装 ,78.61,2009
 东 南 北 ,采荷, 有电梯,27,滨江凯旋门  ,103102436324, 3室2厅 ,1100,江干, 简装 ,139.3,2015
 东 南 ,南肖埠, 有电梯,26,百大绿城西子国际  ,103102439597, 2室2厅 ,550,江干, 其他 ,121.24,2014
 南 北 ,三里亭, 无电梯,6,三里新城桂苑  ,103102442365, 2室1厅 ,235,江干, 精装 ,59.93,2006
 南 北 ,火车东站, 有电梯,17,滨江曙光之城  ,103102459670, 3室2厅 ,620,江干, 简装 ,139.92,2011
 南 ,笕桥, 有电梯,16,金色黎明一期  ,103102336139, 3室1厅 ,410,江干, 毛坯 ,89.6,2013
 南 北 ,景芳, 无电梯,6,景芳六区  ,103102349505, 3室2厅 ,455,江干, 简装 ,103.62,1998
 南 ,景芳, 无电梯,7,景芳六区  ,103102374916, 2室1厅 ,315,江干, 简装 ,73.79,1998
 南 北 ,火车东站, 有电梯,17,滨江曙光之城  ,103102382228, 3室2厅 ,658,江干, 精装 ,139.91,2011
 南 北 ,丁桥,,17,郡枫绿园西区  ,103102388354, 2室1厅 ,205,江干, 精装,62.6,2015
 南 北 ,三里亭, 有电梯,15,沁园雅舍  ,103102398994, 3室2厅 ,535,江干, 精装 ,116.11,2006
 南 ,景芳, 无电梯,6,景芳六区  ,103102417063, 3室2厅 ,470,江干, 精装 ,127.27,1998
 南 ,景芳, 有电梯,15,蔚蓝公寓  ,103102428329, 2室1厅 ,545,江干, 精装 ,87.1,2010
 南 北 ,笕桥, 有电梯,16,金色黎明一期  ,103102474582, 3室1厅 ,430,江干, 精装 ,89.6,2013
 南 ,九堡, 有电梯,17,万科紫台  ,103102507547, 3室1厅 ,400,江干, 精装 ,88.69,2015
 南 北 ,城东新城, 有电梯,11,新中宇维萨  ,103102542050, 3室2厅 ,430,江干, 其他 ,88.83,2014
 南 ,景芳, 无电梯,6,景芳二区  ,103102547319, 2室2厅 ,276,江干, 简装 ,58.88,1994
 南 ,景芳, 有电梯,15,蔚蓝公寓  ,103102554296, 2室1厅 ,530,江干, 精装 ,86.96,2010
 南 ,景芳, 无电梯,7,景芳五区  ,103102560912, 2室1厅 ,235,江干, 其他 ,56.04,1995
 南 ,城东新城, 有电梯,17,新中宇维萨  ,103102583196, 3室2厅 ,460,江干, 精装 ,89.45,2014
 西南 ,九堡, 有电梯,16,天阳九筑  ,103102587085, 3室2厅 ,360,江干, 精装 ,89.81,2013
 南 北 ,九堡, 有电梯,16,金雅苑社区  ,103102629387, 3室1厅 ,270,江干, 精装 ,87.8,2011
 南 北 ,闸弄口, 无电梯,7,濮家东村  ,103102706733, 2室1厅 ,290,江干, 简装 ,66.23,1995
 南 北 ,采荷, 无电梯,6,双菱新村  ,103102708863, 2室1厅 ,275,江干, 精装 ,48.93,1985
 南 北 ,丁桥, 有电梯,15,阳光逸城  ,103102567815, 2室1厅 ,178,江干, 精装 ,60.7,2010
 南 ,闸弄口, 有电梯,25,天运花园  ,103102689869, 1室1厅 ,185,江干, 精装 ,46.11,2006
 南 ,闸弄口, 无电梯,7,东茂苑  ,103102717040, 1室1厅 ,155,江干, 简装 ,34.29,1999
 南 ,景芳, 无电梯,7,景芳三区  ,103102777104, 1室0厅 ,168,江干, 其他 ,33.64,1996
 南 ,丁桥, 有电梯,17,广宇东承府  ,103102779755, 1室1厅 ,170,江干, 精装 ,52.14,2014
 南 ,景芳, 无电梯,7,景芳三区  ,103102823179, 2室0厅 ,220,江干, 其他 ,48.23,1996
 南 ,九堡, 有电梯,17,圣奥领寓  ,103102877891, 2室2厅 ,310,江干, 简装 ,87.63,2011
 南 ,闸弄口, 有电梯,11,万家花园万和苑  ,103102031035, 9室2厅 ,1450,江干, 简装 ,308.25,2002
 南 北 ,景芳, 无电梯,7,景芳六区  ,103102394697, 1室1厅 ,205,江干, 简装 ,48.58,1998
 南 ,丁桥, 有电梯,15,联合格里  ,103102479040, 3室2厅 ,385,江干, 毛坯 ,119.21,2010
 南 ,景芳, 有电梯,27,新城时代广场  ,103101307484, 2室2厅 ,300,江干, 精装 ,93.45,2009
 南 北 ,钱江新城,,29,中海御道  ,103102659306, 3室2厅 ,1200,江干, 毛坯,188,2016
 南 ,丁桥,,6,龙湖武林九里  ,103102759334, 3室2厅 ,480,江干, 毛坯,118.64,2018
 南 ,三里亭, 无电梯,6,三里家园三区  ,103102786153, 5室1厅 ,438,江干, 精装 ,121.68,2008
 东 ,三里亭, 有电梯,15,克拉公馆  ,103100461487, 1室0厅 ,99,江干, 精装 ,40.36,2013
 南 ,钱江新城, 有电梯,37,钱塘航空大厦  ,103102222366, 2室2厅 ,333,江干, 精装 ,111.17,2012
 南 ,城东新城, 有电梯,11,东亚新干线  ,103102595166, 2室1厅 ,150,江干, 精装 ,42.23,2017
 南 ,城东新城,,11,东亚新干线  ,103102646514, 2室1厅 ,145,江干, 精装,43.66,2014
 南 ,钱江新城, 有电梯,34,东方君悦  ,103102757279, 2室1厅 ,400,江干, 精装 ,80.36,2014
 南 北 ,南肖埠, 有电梯,30,新城市广场  ,103102774744, 1室1厅 ,125,江干, 简装 ,48.94,2000
 北 ,三里亭, 有电梯,15,克拉公馆  ,103102919217, 1室1厅 ,88,江干, 其他 ,46.19,2013
 南 西 北 ,景芳, 无电梯,7,景芳新五区  ,103101256882, 2室2厅 ,330,江干, 简装 ,77.35,1997
 南 ,三里亭, 无电梯,6,广利佳苑  ,103101503783, 2室2厅 ,356,江干, 精装 ,89.44,2005
 南 北 ,南肖埠, 无电梯,7,南肖埠景和苑  ,103101512487, 2室2厅 ,419,江干, 精装 ,93.3,2000
 南 北 ,笕桥, 有电梯,18,美达浅草名苑  ,103101559054, 3室2厅 ,420,江干, 精装 ,127.98,2006
 南 北 ,笕桥, 有电梯,11,美达浅草名苑  ,103101694140, 3室2厅 ,420,江干, 精装 ,128.47,2006
 南 北 ,九堡, 有电梯,17,圣奥领寓  ,103101703588, 3室2厅 ,520,江干, 精装 ,128.4,2011
 南 北 ,丁桥, 有电梯,16,冠宇隽园  ,103101733734, 3室2厅 ,268,江干, 精装 ,128.4,2010
 南 西 北 ,九堡, 有电梯,13,金雅苑社区  ,103101802259, 2室1厅 ,283,江干, 精装 ,86.8,2011
 南 西 北 ,九堡, 有电梯,17,德信金泊林公寓  ,103101883143, 3室2厅 ,395,江干, 简装 ,117.07,2010
 南 ,景芳, 无电梯,7,景芳六区  ,103101976293, 3室1厅 ,363,江干, 简装 ,86.88,1998
 南 ,丁桥, 有电梯,17,广宇东承府  ,103102012032, 4室2厅 ,435,江干, 简装 ,138,2014
 南 北 ,华家池, 无电梯,7,省水利厅宿舍  ,103102020795, 3室2厅 ,390,江干, 简装 ,89.53,1996
 南 ,三里亭, 无电梯,7,闻皇庙社区  ,103102030371, 2室1厅 ,198,江干, 简装 ,48.56,1991
 南 ,丁桥, 有电梯,16,广宇上东臻品  ,103102071200, 3室2厅 ,385,江干, 简装 ,118,2013
 南 ,闸弄口, 无电梯,6,机神新村  ,103102108891, 2室1厅 ,205,江干, 简装 ,49.55,1988
 南 西 ,笕桥, 有电梯,16,原筑壹号  ,103102168050, 3室2厅 ,368,江干, 精装 ,109.7,2010
 南 西 北 ,九堡, 有电梯,18,九月庭院  ,103102171627, 3室2厅 ,400,江干, 精装 ,118,2010
 南 西 北 ,丁桥, 有电梯,16,广大融城印象  ,103102262596, 2室2厅 ,280,江干, 精装 ,118,2015
 南 ,景芳, 无电梯,7,景芳一区  ,103102297533, 2室1厅 ,298,江干, 精装 ,67.6,1993
 南 ,九堡, 有电梯,17,德信金泊林公寓  ,103102317655, 2室2厅 ,300,江干, 精装 ,80.84,2010
 南 西 北 ,九堡, 有电梯,11,金雅苑社区  ,103102330407, 3室2厅 ,305,江干, 精装 ,87.98,2011
 南 北 ,三里亭, 有电梯,21,秋涛雅苑  ,103102332349, 3室2厅 ,580,江干, 精装 ,134.19,2008
 南 ,三里亭, 有电梯,15,沁园雅舍  ,103102346682, 2室2厅 ,450,江干, 简装 ,97.43,2006
 南 北 ,三里亭, 有电梯,11,天成嘉苑  ,103102347339, 2室2厅 ,370,江干, 简装 ,92.77,2006
 南 北 ,火车东站, 有电梯,18,红街公寓  ,103102358539, 2室1厅 ,265,江干, 简装 ,61.24,2010
 南 北 ,采荷, 无电梯,7,采荷新村  ,103102372063, 2室0厅 ,245,江干, 毛坯 ,40.92,1988
 南 ,丁桥, 有电梯,15,联合格里  ,103102409627, 2室2厅 ,240,江干, 精装 ,76.54,2010
 南 ,九堡, 有电梯,17,万科紫台  ,103102436845, 3室2厅 ,400,江干, 精装 ,76.54,2015
 南 北 ,采荷, 无电梯,6,凯旋新村  ,103102452984, 2室1厅 ,267,江干, 简装 ,48.28,1989
 南 ,景芳, 无电梯,7,景芳三区  ,103102457753, 1室1厅 ,158,江干, 简装 ,33.77,1996
 南 ,九堡, 有电梯,17,蓝桥名苑  ,103102507208, 2室2厅 ,260,江干, 精装 ,87.8,2009
 南 北 ,采荷, 无电梯,7,清泰小区  ,103102519733, 3室1厅 ,410,江干, 精装 ,78.69,1998
 南 ,采荷, 无电梯,6,双菱新村  ,103102520993, 2室1厅 ,238,江干, 简装 ,40.32,1985
 南 ,九堡, 有电梯,24,郡原相江公寓  ,103102592349, 2室1厅 ,290,江干, 简装 ,88.33,2012
 南 ,丁桥, 有电梯,23,城发云锦城  ,103102773260, 4室2厅 ,450,江干, 毛坯 ,153.66,2018
 南 ,丁桥,,17,卓越蔚蓝领秀一期  ,103102781938, 4室2厅 ,305,江干, 毛坯,118.39,2017
 南 ,丁桥,,17,阳光城翡丽湾  ,103102783075, 2室1厅 ,230,江干, 毛坯,78.18,2016
 南 ,火车东站, 有电梯,15,天阳尚城国际二期  ,103102785240, 4室1厅 ,550,江干, 毛坯 ,127.35,2015
 南 北 ,钱江新城,,30,中海御道  ,103102798923, 3室2厅 ,810,江干, 毛坯,139.19,2016
 南 北 ,丁桥, 有电梯,16,丁桥景园南苑  ,103102830826, 3室2厅 ,285,江干, 简装 ,105.74,2000
 南 北 ,景芳,,22,中企艮山府  ,103102892028, 3室2厅 ,1000,江干, 其他,205.74,2015
 东 南 北 ,采荷, 有电梯,22,和谐嘉园南苑  ,103102001830, 3室2厅 ,530,江干, 精装 ,112.08,2009
 南 ,丁桥, 有电梯,17,广宇东承府  ,103102181934, 1室1厅 ,160,江干, 毛坯 ,52.04,2014
 南 ,景芳, 无电梯,7,景芳三区  ,103102197395, 2室1厅 ,268,江干, 精装 ,58.7,1996
 南 ,九堡, 有电梯,18,中兴九洲芳园  ,103102554443, 3室2厅 ,318,江干, 精装 ,88.21,2011
 南 ,城东新城,,22,淮矿东元府  ,103102445277, 3室2厅 ,350,江干, 毛坯,89.54,
 南 北 ,景芳,,23,中企艮山府  ,103102460362, 3室2厅 ,395,江干, 毛坯,89.3,2015
 南 ,九堡, 有电梯,25,红苹果家园  ,103102465444, 3室2厅 ,350,江干, 简装 ,108.05,2009
 南 ,钱江新城,,17,天阳凤起  ,103102549816, 4室2厅 ,840,江干, 精装,132.92,2018
 南 ,景芳, 无电梯,7,景芳五区  ,103102569776, 2室1厅 ,230,江干, 毛坯 ,54.79,1996
 南 ,笕桥, 有电梯,16,原筑壹号  ,103102766559, 1室1厅 ,258,江干, 毛坯 ,72.56,2010
